trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN9864F3083644:2024-07-31T00:26:32Z,21:25:00,21:25:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,14:51:00,14:51:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN9864F3083645:2024-07-31T00:26:32Z,15:16:00,15:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,16:09:00,16:15:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,16:49:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,19:01:00,19:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,19:58:00,20:22:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9864F3083645:2024-07-31T00:26:32Z,21:25:00,21:25:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,14:51:00,14:51:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN9864F3098248:2024-07-31T00:26:32Z,15:16:00,15:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,16:09:00,16:15:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,16:49:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,19:01:00,19:06:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,20:00:00,20:22:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9864F3098248:2024-07-31T00:26:32Z,21:25:00,21:25:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,14:51:00,14:51:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN9864F3104865:2024-07-31T00:26:32Z,15:16:00,15:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,16:09:00,16:15:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,16:49:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,19:01:00,19:06:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,19:59:00,20:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9864F3104865:2024-07-31T00:26:32Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,14:51:00,14:51:00,StopPoint:OCETGV INOUI-87773002,0,,0,1,
OCESN9864F3156618:2024-08-09T00:28:34Z,15:16:00,15:19:00,StopPoint:OCETGV INOUI-87775007,1,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,16:09:00,16:15:00,StopPoint:OCETGV INOUI-87763029,2,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,16:49:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,19:01:00,19:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,19:58:00,20:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9864F3156618:2024-08-09T00:28:34Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2608110:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2608110:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,13:54:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,16:00:00,16:05:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,16:58:00,17:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2608110:2024-07-31T00:26:32Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2608112:2024-08-09T00:28:34Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2608112:2024-08-09T00:28:34Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,16:59:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2608112:2024-08-09T00:28:34Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2666991:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2666991:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,16:00:00,16:05:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,16:58:00,17:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2666991:2024-07-31T00:26:32Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2811165:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2811165:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,16:00:00,16:05:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,16:58:00,17:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2811165:2024-07-31T00:26:32Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2896443:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2896443:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,16:59:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2896443:2024-07-31T00:26:32Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2955430:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2955430:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,16:59:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2955430:2024-07-31T00:26:32Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F2955431:2024-08-09T00:28:34Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F2955431:2024-08-09T00:28:34Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,16:59:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F2955431:2024-08-09T00:28:34Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F3083643:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F3083643:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,16:00:00,16:06:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,17:00:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F3083643:2024-07-31T00:26:32Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F3096357:2024-07-31T00:26:32Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F3096357:2024-07-31T00:26:32Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,13:54:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,16:59:00,17:20:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F3096357:2024-07-31T00:26:32Z,18:21:00,18:21:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F3245432:2024-08-04T00:27:29Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F3245432:2024-08-04T00:27:29Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,16:58:00,17:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F3245432:2024-08-04T00:27:29Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9866F3361689:2024-08-06T00:26:38Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9866F3361689:2024-08-06T00:26:38Z,12:47:00,12:50:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,13:53:00,14:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,15:46:00,15:50:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,16:00:00,16:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,16:58:00,17:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9866F3361689:2024-08-06T00:26:38Z,17:43:00,17:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9868F2996068:2024-07-31T00:26:32Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9868F2996068:2024-07-31T00:26:32Z,15:46:00,15:49:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,16:53:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,19:01:00,19:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,19:58:00,20:22:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9868F2996068:2024-07-31T00:26:32Z,21:25:00,21:25:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9868F3061443:2024-07-31T00:26:32Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9868F3061443:2024-07-31T00:26:32Z,15:46:00,15:49:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,16:53:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,19:01:00,19:06:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,19:59:00,20:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9868F3061443:2024-07-31T00:26:32Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9868F3083641:2024-07-31T00:26:32Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9868F3083641:2024-07-31T00:26:32Z,15:46:00,15:49:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,16:53:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,19:01:00,19:06:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,20:00:00,20:22:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9868F3083641:2024-07-31T00:26:32Z,21:25:00,21:25:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,15:12:00,15:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN9868F3361686:2024-08-10T00:26:19Z,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,1,
OCESN9868F3361686:2024-08-10T00:26:19Z,15:46:00,15:49:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,16:53:00,17:00:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,19:01:00,19:07:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,19:58:00,20:09:00,StopPoint:OCETGV INOUI-87223263,6,,0,0,
OCESN9868F3361686:2024-08-10T00:26:19Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-88140010,7,,1,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,07:17:00,07:17:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3035912:2024-07-03T00:30:15Z,07:51:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,08:56:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3035912:2024-07-03T00:30:15Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,06:47:00,06:47:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3083640:2024-07-04T00:34:03Z,07:48:00,07:59:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,08:55:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3083640:2024-07-04T00:34:03Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3086486:2024-07-04T00:34:03Z,06:52:00,06:52:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3086486:2024-07-04T00:34:03Z,07:54:00,07:54:00,StopPoint:OCETGV INOUI-87223263,1,,1,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,07:12:00,07:12:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3106816:2024-07-03T00:30:15Z,07:51:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,08:56:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3106816:2024-07-03T00:30:15Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,07:12:00,07:12:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3106817:2024-07-03T00:30:15Z,07:51:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,08:56:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3106817:2024-07-03T00:30:15Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,06:52:00,06:52:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3140432:2024-07-04T00:34:03Z,07:54:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,08:55:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3140432:2024-07-04T00:34:03Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,07:17:00,07:17:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3165543:2024-08-09T00:28:34Z,07:51:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,08:55:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3165543:2024-08-09T00:28:34Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,07:17:00,07:17:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9870F3265754:2024-08-04T00:27:29Z,07:51:00,08:02:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,08:55:00,09:01:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,09:30:00,09:34:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,10:00:00,10:07:00,StopPoint:OCETGV INOUI-87147322,4,,0,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,10:25:00,10:28:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9870F3265754:2024-08-04T00:27:29Z,11:05:00,11:05:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-88140010,0,,0,1,
OCESN9874F2958326:2024-07-14T00:40:44Z,13:51:00,14:01:00,StopPoint:OCETGV INOUI-87223263,1,,0,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,14:53:00,14:59:00,StopPoint:OCETGV INOUI-87271494,2,,0,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,15:09:00,15:28:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,15:58:00,16:08:00,StopPoint:OCETGV INOUI-87171926,4,,0,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,16:48:00,16:51:00,StopPoint:OCETGV INOUI-87142109,5,,0,0,
OCESN9874F2958326:2024-07-14T00:40:44Z,17:37:00,17:37:00,StopPoint:OCETGV INOUI-87212027,6,,1,0,
