trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
9228,2024-09-17,15:34:00,Zuerich HB,19:40:00,Paris Gare de Lyon Hall 1 - 2,"[['Zuerich HB', 0, 0, '15:34:00', 0], ['Basel SBB', '16:28:00', 0, '16:34:00', 0], ['Mulhouse', '16:54:00', 0, '16:57:00', 0], ['Dijon', '17:59:00', 0, '18:03:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:40:00', 0, 0, 0]]"
8363,2024-09-17,15:35:00,Paris Montparnasse Hall 1 - 2,18:13:00,La Rochelle,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:35:00', 0], ['Niort', '17:29:00', 0, '17:32:00', 0], ['Surgères', '17:50:00', 0, '17:52:00', 0], ['La Rochelle', '18:13:00', 0, 0, 0]]"
6117,2024-09-17,15:38:00,Paris Gare de Lyon Hall 1 - 2,18:59:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '15:38:00', 0], ['Avignon TGV', '18:18:00', 0, '18:21:00', 0], ['Aix-en-Provence TGV', '18:42:00', 0, '18:46:00', 0], ['Marseille Saint-Charles', '18:59:00', 0, 0, 0]]"
6873,2024-09-17,15:38:00,Toulouse Matabiau,19:50:00,Lyon Part Dieu,"[['Toulouse Matabiau', 0, 0, '15:38:00', 0], ['Carcassonne', '16:21:00', 0, '16:24:00', 0], ['Narbonne', '16:53:00', 0, '16:56:00', 0], ['Béziers', '17:09:00', 0, '17:12:00', 0], ['Sète', '17:34:00', 0, '17:37:00', 0], ['Montpellier Saint-Roch', '17:55:00', 0, '17:59:00', 0], ['Nîmes Centre', '18:24:00', 0, '18:27:00', 0], ['Valence TGV Rhône-Alpes Sud', '19:10:00', 0, '19:15:00', 0], ['Lyon Part Dieu', '19:50:00', 0, 0, 0]]"
8879,2024-09-17,15:39:00,Paris Montparnasse Hall 1 - 2,17:54:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:39:00', 0], ['Le Mans', '16:33:00', 0, '16:36:00', 0], ['Angers Saint-Laud', '17:13:00', 0, '17:16:00', 0], ['Nantes', '17:54:00', 0, 0, 0]]"
8984,2024-09-17,15:44:00,Les Sables-d'Olonne,19:16:00,Paris Montparnasse Hall 1 - 2,"[[""Les Sables-d'Olonne"", 0, 0, '15:44:00', 0], ['La Roche-sur-Yon', '16:08:00', 0, '16:11:00', 0], ['Nantes', '16:57:00', 0, '17:08:00', 0], ['Angers Saint-Laud', '17:45:00', 0, '17:48:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:16:00', 0, 0, 0]]"
5192,2024-09-17,15:45:00,Lyon Perrache,19:49:00,Lille Flandres,"[['Lyon Perrache', 0, 0, '15:45:00', 0], ['Lyon Part Dieu', '15:53:00', 0, '15:59:00', 0], ['Marne-la-Vallée Chessy', '17:52:00', 300, '17:56:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '18:06:00', 300, '18:12:00', 300], ['TGV Haute Picardie', '18:40:00', 300, '18:43:00', 300], ['Arras', '18:59:00', 300, '19:05:00', 300], ['Douai', '19:19:00', 300, '19:25:00', 300], ['Lille Flandres', '19:49:00', 300, 0, 0]]"
7623,2024-09-17,15:48:00,Paris Montparnasse Hall 1 - 2,17:50:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '15:48:00', 0], ['Angers Saint-Laud', '17:09:00', 0, '17:12:00', 0], ['Nantes', '17:50:00', 0, 0, 0]]"
6624,2024-09-17,15:50:00,Lyon Perrache,18:33:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '15:55:00', 300], ['Lyon Part Dieu', '15:59:00', 60, '16:04:00', 0], ['Le Creusot-TGV', '17:15:00', 1800, '17:18:00', 1800], ['Paris Gare de Lyon Hall 1 - 2', '18:33:00', 1500, 0, 0]]"
7898,2024-09-17,15:50:00,Toulon,20:47:00,Aéroport Charles de Gaulle 2 TGV,"[['Toulon', 0, 0, '16:30:00', 2400], ['Aix-en-Provence TGV', '17:20:00', 2400, '17:23:00', 2400], ['Lyon Saint-Exupéry TGV', '18:39:00', 2400, '18:44:00', 2400], ['Marne-la-Vallée Chessy', '20:27:00', 2400, '20:33:00', 2400], ['Aéroport Charles de Gaulle 2 TGV', '20:47:00', 2400, 0, 0]]"
7872,2024-09-17,15:51:00,Montpellier Sud de France,19:19:00,Paris Gare de Lyon Hall 1 - 2,"[['Montpellier Sud de France', 0, 0, '16:01:00', 600], ['Nîmes Pont du Gard', '16:19:00', 600, '16:28:00', 900], ['Valence TGV Rhône-Alpes Sud', '17:05:00', 900, '17:08:00', 900], ['Paris Gare de Lyon Hall 1 - 2', '19:19:00', 900, 0, 0]]"
6621,2024-09-17,15:52:00,Paris Gare de Lyon Hall 1 - 2,18:14:00,Lyon Perrache,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '15:52:00', 0], ['Le Creusot-TGV', '17:16:00', 300, '17:19:00', 300], ['Mâcon - Loché TGV', '17:37:00', 300, '17:40:00', 300], ['Lyon Part Dieu', '18:00:00', 0, '18:06:00', 0], ['Lyon Perrache', '18:14:00', 0, 0, 0]]"
2067,2024-09-17,15:55:00,Paris Est,17:41:00,Strasbourg,"[['Paris Est', 0, 0, '15:55:00', 0], ['Strasbourg', '17:41:00', 0, 0, 0]]"
9577,2024-09-17,15:55:00,Paris Est,21:36:00,Munich,"[['Paris Est', 0, 0, '15:55:00', 0], ['Strasbourg', '17:41:00', 0, '17:46:00', 0], ['Karlsruhe Hbf', '18:24:00', 0, '18:27:00', 0], ['Stuttgart Hbf', '19:04:00', 0, '19:22:00', 0], ['Ulm Hbf', '20:17:00', 0, '20:20:00', 0], ['Augsburg Hbf', '21:01:00', 0, '21:06:00', 0], ['Munich', '21:36:00', 0, 0, 0]]"
2580,2024-09-17,15:56:00,Remiremont,18:46:00,Paris Est,"[['Remiremont', 0, 0, '15:56:00', 0], ['Épinal', '16:17:00', 0, '16:21:00', 0], ['Nancy', '17:06:00', 0, '17:16:00', 0], ['Paris Est', '18:46:00', 0, 0, 0]]"
5316,2024-09-17,15:56:00,Le Havre,22:24:00,Marseille Saint-Charles,"[['Le Havre', 0, 0, '15:56:00', 0], ['Rouen Rive Droite', '16:39:00', 0, '16:44:00', 0], ['Mantes-la-Jolie', '17:31:00', 0, '17:34:00', 0], ['Versailles Chantiers', '18:08:00', 0, '18:11:00', 0], ['Massy-Palaiseau', '18:24:00', 0, '18:27:00', 0], ['Lyon Part Dieu', '20:30:00', 0, '20:40:00', 0], ['Valence TGV Rhône-Alpes Sud', '21:14:00', 0, '21:19:00', 0], ['Avignon TGV', '21:51:00', 0, '21:54:00', 0], ['Marseille Saint-Charles', '22:24:00', 0, 0, 0]]"
7330,2024-09-17,15:56:00,Dunkerque,18:08:00,Paris Gare du Nord,"[['Dunkerque', 0, 0, '15:56:00', 0], ['Hazebrouck', '16:17:00', 0, '16:20:00', 0], ['Béthune', '16:41:00', 0, '16:44:00', 0], ['Lens', '16:55:00', 0, '16:58:00', 0], ['Arras', '17:11:00', 0, '17:18:00', 0], ['Paris Gare du Nord', '18:08:00', 0, 0, 0]]"
9896,2024-09-17,15:56:00,Marseille Saint-Charles,00:49:00,Luxembourg,"[['Marseille Saint-Charles', 0, 0, '16:46:00', 3000], ['Aix-en-Provence TGV', '17:07:00', 3600, '17:10:00', 3600], ['Avignon TGV', '17:30:00', 3600, '17:33:00', 3600], ['Valence TGV Rhône-Alpes Sud', '18:09:00', 3600, '18:14:00', 3600], ['Lyon Part Dieu', '18:50:00', 3600, '19:04:00', 3600], ['Chalon-sur-Saône', '20:03:00', 3600, '20:06:00', 3600], ['Dijon', '20:39:00', 3600, '20:49:00', 3600], ['Besançon Franche-Comté TGV', '21:16:00', 3600, '21:19:00', 3600], ['Belfort - Montbéliard TGV', '21:40:00', 3600, '21:45:00', 3600], ['Mulhouse', '22:08:00', 3600, '22:12:00', 3600], ['Strasbourg', '23:07:00', 3600, '23:14:00', 3600], ['Metz', '00:02:00', 3600, '00:07:00', 3600], ['Thionville', '00:23:00', 3600, '00:26:00', 3600], ['Luxembourg', '00:49:00', 3600, 0, 0]]"
5460,2024-09-17,16:03:00,Rennes,21:04:00,Strasbourg,"[['Rennes', 0, 0, '16:03:00', 0], ['Le Mans', '16:50:00', 0, '16:57:00', 0], ['Massy TGV', '17:47:00', 0, '17:55:00', 0], ['Marne-la-Vallée Chessy', '18:23:00', 0, '18:28:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '18:37:00', 0, '18:53:00', 0], ['Champagne-Ardenne TGV', '19:29:00', 0, '19:35:00', 0], ['Meuse TGV', '20:00:00', 0, '20:07:00', 0], ['Lorraine TGV', '20:25:00', 0, '20:28:00', 0], ['Strasbourg', '21:04:00', 0, 0, 0]]"
6168,2024-09-17,16:03:00,Nice-Ville,22:05:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '16:28:00', 1500], ['Antibes', '16:42:00', 1500, '16:45:00', 1500], ['Cannes', '16:49:00', 1200, '16:53:00', 1200], ['Saint-Raphaël Valescure', '17:24:00', 1800, '17:27:00', 1800], ['Toulon', '18:15:00', 1800, '18:19:00', 1800], ['Marseille Saint-Charles', '18:57:00', 1500, '19:14:00', 1500], ['Paris Gare de Lyon Hall 1 - 2', '22:05:00', 900, 0, 0]]"
6024,2024-09-17,16:04:00,Marseille Saint-Charles,19:57:00,Paris Gare de Lyon Hall 1 - 2,"[['Marseille Saint-Charles', 0, 0, '16:34:00', 1800], ['Aix-en-Provence TGV', '17:00:00', 2700, '17:03:00', 2700], ['Avignon TGV', '17:23:00', 2700, '17:26:00', 2700], ['Paris Gare de Lyon Hall 1 - 2', '19:57:00', 2100, 0, 0]]"
8880,2024-09-17,16:05:00,Nantes,18:21:00,Paris Montparnasse Hall 1 - 2,"[['Nantes', 0, 0, '16:05:00', 0], ['Angers Saint-Laud', '16:42:00', 0, '16:45:00', 0], ['Le Mans', '17:23:00', 0, '17:26:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:21:00', 0, 0, 0]]"
2513,2024-09-17,16:06:00,Paris Est,17:44:00,Nancy,"[['Paris Est', 0, 0, '16:06:00', 0], ['Champagne-Ardenne TGV', '16:46:00', 0, '16:49:00', 0], ['Nancy', '17:44:00', 0, 0, 0]]"
8447,2024-09-17,16:06:00,Paris Montparnasse Hall 1 - 2,18:44:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:06:00', 0], ['Poitiers', '17:24:00', 0, '17:27:00', 0], ['Angoulême', '18:05:00', 0, '18:08:00', 0], ['Bordeaux Saint-Jean', '18:44:00', 0, 0, 0]]"
7853,2024-09-17,16:09:00,Paris Gare de Lyon Hall 1 - 2,22:01:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:09:00', 0], ['Valence TGV Rhône-Alpes Sud', '18:24:00', 0, '18:29:00', 0], ['Toulon', '20:08:00', 0, '20:12:00', 0], ['Les Arcs - Draguignan', '20:49:00', 0, '20:52:00', 0], ['Cannes', '21:27:00', 0, '21:31:00', 0], ['Antibes', '21:40:00', 0, '21:43:00', 0], ['Nice-Ville', '22:01:00', 0, 0, 0]]"
2872,2024-09-17,16:10:00,Luxembourg,18:21:00,Paris Est,"[['Luxembourg', 0, 0, '16:10:00', 0], ['Thionville', '16:31:00', 0, '16:34:00', 0], ['Metz', '16:52:00', 0, '16:57:00', 0], ['Paris Est', '18:21:00', 0, 0, 0]]"
12263,2024-09-17,16:11:00,Paris Montparnasse Hall 1 - 2,18:14:00,Bordeaux Saint-Jean,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:11:00', 0], ['Bordeaux Saint-Jean', '18:14:00', 0, 0, 0]]"
7534,2024-09-17,16:11:00,Rang-du-Fliers - Verton - Berck,19:09:00,Paris Gare du Nord,"[['Rang-du-Fliers - Verton - Berck', 0, 0, '16:11:00', 0], ['Étaples - Le Touquet', '16:19:00', 0, '16:22:00', 0], ['Boulogne sur Mer', '16:37:00', 0, '16:40:00', 0], ['Calais - Fréthun', '17:05:00', 0, '17:15:00', 0], ['Lille Europe', '17:45:00', 0, '17:52:00', 0], ['Arras', '18:13:00', 0, '18:18:00', 0], ['Paris Gare du Nord', '19:09:00', 0, 0, 0]]"
8549,2024-09-17,16:11:00,Paris Montparnasse Hall 1 - 2,20:47:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:11:00', 0], ['Bordeaux Saint-Jean', '18:14:00', 0, '18:20:00', 0], ['Dax', '19:30:00', 0, '19:34:00', 0], ['Bayonne', '20:03:00', 0, '20:06:00', 0], ['Biarritz', '20:16:00', 0, '20:19:00', 0], ['Saint-Jean-de-Luz - Ciboure', '20:32:00', 0, '20:34:00', 0], ['Hendaye', '20:47:00', 0, 0, 0]]"
6921,2024-09-17,16:13:00,Paris Gare de Lyon Hall 1 - 2,19:13:00,Grenoble,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:13:00', 0], ['Lyon Saint-Exupéry TGV', '18:10:00', 300, '18:15:00', 300], ['Grenoble', '19:13:00', 0, 0, 0]]"
7130,2024-09-17,16:16:00,Valenciennes,18:08:00,Paris Gare du Nord,"[['Valenciennes', 0, 0, '16:16:00', 0], ['Douai', '16:40:00', 0, '16:51:00', 0], ['Arras', '17:06:00', 0, '17:18:00', 0], ['Paris Gare du Nord', '18:08:00', 0, 0, 0]]"
7693,2024-09-17,16:16:00,Paris Est,19:30:00,Strasbourg,"[['Paris Est', 0, 0, '16:46:00', 1800], ['Metz', '18:11:00', 1800, '18:34:00', 1800], ['Strasbourg', '19:30:00', 1800, 0, 0]]"
9777,2024-09-17,16:17:00,Paris Gare de Lyon Hall 1 - 2,20:19:00,Lausanne,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:17:00', 0], ['Bourg-en-Bresse', '18:14:00', 300, '18:17:00', 300], ['Bellegarde', '19:05:00', 300, '19:08:00', 300], ['Geneve', '19:34:00', 300, '19:44:00', 300], ['Lausanne', '20:19:00', 300, 0, 0]]"
9836,2024-09-17,16:17:00,Bruxelles Midi,22:07:00,Montpellier Saint-Roch,"[['Bruxelles Midi', 0, 0, '16:17:00', 0], ['Lille Europe', '16:53:00', 0, '17:08:00', 300], ['Aéroport Charles de Gaulle 2 TGV', '17:59:00', 300, '18:05:00', 300], ['Marne-la-Vallée Chessy', '18:14:00', 300, '18:18:00', 300], ['Lyon Part Dieu', '20:05:00', 300, '20:15:00', 300], ['Valence TGV Rhône-Alpes Sud', '20:50:00', 300, '20:55:00', 300], ['Nîmes Centre', '21:38:00', 300, '21:41:00', 300], ['Montpellier Saint-Roch', '22:07:00', 300, 0, 0]]"
8488,2024-09-17,16:18:00,Bordeaux Saint-Jean,19:45:00,Paris Montparnasse Hall 1 - 2,"[['Bordeaux Saint-Jean', 0, 0, '16:18:00', 0], ['Libourne', '16:39:00', 0, '16:42:00', 0], ['Angoulême', '17:23:00', 0, '17:26:00', 0], ['Poitiers', '18:04:00', 0, '18:09:00', 0], ['Châtellerault', '18:26:00', 0, '18:29:00', 0], ['Paris Montparnasse Hall 1 - 2', '19:45:00', 0, 0, 0]]"
9219,2024-09-17,16:21:00,Paris Gare de Lyon Hall 1 - 2,20:51:00,Zuerich HB,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:41:00', 1200], ['Belfort - Montbéliard TGV', '19:03:00', 1500, '19:06:00', 1500], ['Mulhouse', '19:28:00', 1500, '19:31:00', 1500], ['Basel SBB', '19:51:00', 1500, '19:58:00', 1500], ['Zuerich HB', '20:51:00', 1500, 0, 0]]"
9270,2024-09-17,16:23:00,Lausanne,20:04:00,Paris Gare de Lyon Hall 1 - 2,"[['Lausanne', 0, 0, '16:23:00', 0], ['Vallorbe', '16:57:00', 0, '17:00:00', 0], ['Frasne', '17:16:00', 0, '17:18:00', 0], ['Dijon', '18:22:00', 0, '18:26:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '20:04:00', 0, 0, 0]]"
2544,2024-09-17,16:24:00,Nancy,18:03:00,Paris Est,"[['Nancy', 0, 0, '16:24:00', 0], ['Champagne-Ardenne TGV', '17:18:00', 0, '17:21:00', 0], ['Paris Est', '18:03:00', 0, 0, 0]]"
9776,2024-09-17,16:24:00,Geneve,19:44:00,Paris Gare de Lyon Hall 1 - 2,"[['Geneve', 0, 0, '16:24:00', 0], ['Bellegarde', '16:54:00', 0, '17:02:00', 0], ['Bourg-en-Bresse', '17:49:00', 0, '17:52:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:44:00', 0, 0, 0]]"
8074,2024-09-17,16:31:00,Rennes,18:48:00,Paris Montparnasse Hall 1 - 2,"[['Rennes', 0, 0, '16:31:00', 0], ['Vitré', '16:55:00', 0, '16:57:00', 0], ['Laval', '17:14:00', 0, '17:17:00', 0], ['Le Mans', '17:46:00', 0, '17:49:00', 0], ['Paris Montparnasse Hall 1 - 2', '18:48:00', 0, 0, 0]]"
8313,2024-09-17,16:31:00,Paris Montparnasse Hall 1 - 2,17:44:00,Tours,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:31:00', 0], ['Vendôme - Villiers-sur-Loir', '17:13:00', 0, '17:16:00', 0], ['Saint-Pierre-des-Corps', '17:35:00', 0, '17:38:00', 0], ['Tours', '17:44:00', 0, 0, 0]]"
8030,2024-09-17,16:35:00,Rennes,18:10:00,Paris Montparnasse Hall 1 - 2,"[['Rennes', 0, 0, '16:40:00', 300], ['Paris Montparnasse Hall 1 - 2', '18:10:00', 300, 0, 0]]"
6121,2024-09-17,16:38:00,Paris Gare de Lyon Hall 1 - 2,19:56:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:38:00', 0], ['Avignon TGV', '19:17:00', 0, '19:20:00', 0], ['Aix-en-Provence TGV', '19:41:00', 0, '19:44:00', 0], ['Marseille Saint-Charles', '19:56:00', 0, 0, 0]]"
8881,2024-09-17,16:39:00,Paris Montparnasse Hall 1 - 2,18:54:00,Nantes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:39:00', 0], ['Le Mans', '17:33:00', 0, '17:36:00', 0], ['Angers Saint-Laud', '18:14:00', 0, '18:17:00', 0], ['Nantes', '18:54:00', 0, 0, 0]]"
5358,2024-09-17,16:41:00,Montpellier Sud de France,23:10:00,Nantes,"[['Montpellier Sud de France', 0, 0, '16:41:00', 0], ['Nîmes Pont du Gard', '16:59:00', 0, '17:02:00', 0], ['Valence TGV Rhône-Alpes Sud', '17:39:00', 0, '17:44:00', 0], ['Lyon Part Dieu', '18:19:00', 0, '18:30:00', 0], ['Massy TGV', '20:32:00', 0, '20:40:00', 0], ['Saint-Pierre-des-Corps', '21:32:00', 0, '21:36:00', 0], ['Saumur', '22:06:00', 0, '22:09:00', 0], ['Angers Saint-Laud', '22:30:00', 0, '22:33:00', 0], ['Nantes', '23:10:00', 0, 0, 0]]"
6696,2024-09-17,16:44:00,Saint-Étienne Châteaucreux,19:39:00,Paris Gare de Lyon Hall 1 - 2,"[['Saint-Étienne Châteaucreux', 0, 0, '16:44:00', 0], ['Lyon Part Dieu', '17:30:00', 300, '17:43:00', 300], ['Paris Gare de Lyon Hall 1 - 2', '19:39:00', 300, 0, 0]]"
7832,2024-09-17,16:44:00,Marseille Saint-Charles,20:18:00,Aéroport Charles de Gaulle 2 TGV,"[['Marseille Saint-Charles', 0, 0, '16:44:00', 0], ['Avignon TGV', '17:15:00', 0, '17:18:00', 0], ['Lyon Saint-Exupéry TGV', '18:11:00', 0, '18:15:00', 0], ['Marne-la-Vallée Chessy', '20:03:00', 0, '20:08:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '20:18:00', 0, 0, 0]]"
2362,2024-09-17,16:45:00,Colmar,19:10:00,Paris Est,"[['Colmar', 0, 0, '16:45:00', 0], ['Strasbourg', '17:18:00', 300, '17:24:00', 300], ['Paris Est', '19:10:00', 300, 0, 0]]"
7053,2024-09-17,16:46:00,Paris Gare du Nord,17:48:00,Lille Flandres,"[['Paris Gare du Nord', 0, 0, '16:46:00', 0], ['Lille Flandres', '17:48:00', 0, 0, 0]]"
6922,2024-09-17,16:47:00,Grenoble,19:48:00,Paris Gare de Lyon Hall 1 - 2,"[['Grenoble', 0, 0, '16:47:00', 0], ['Lyon Saint-Exupéry TGV', '17:49:00', 0, '17:54:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '19:48:00', 0, 0, 0]]"
6626,2024-09-17,16:50:00,Lyon Perrache,19:25:00,Paris Gare de Lyon Hall 1 - 2,"[['Lyon Perrache', 0, 0, '17:15:00', 1500], ['Lyon Part Dieu', '17:23:00', 1500, '17:29:00', 1500], ['Paris Gare de Lyon Hall 1 - 2', '19:25:00', 1500, 0, 0]]"
6745,2024-09-17,16:52:00,Paris Gare de Lyon Hall 1 - 2,19:26:00,Besançon Viotte,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:52:00', 0], ['Montbard', '17:58:00', 300, '18:01:00', 300], ['Dijon', '18:32:00', 0, '18:36:00', 0], ['Dole', '18:59:00', 0, '19:02:00', 0], ['Besançon Viotte', '19:26:00', 0, 0, 0]]"
7377,2024-09-17,16:52:00,Paris Gare du Nord,19:04:00,Dunkerque,"[['Paris Gare du Nord', 0, 0, '16:52:00', 0], ['Arras', '17:40:00', 0, '17:50:00', 0], ['Lens', '18:02:00', 0, '18:05:00', 0], ['Béthune', '18:16:00', 0, '18:19:00', 0], ['Hazebrouck', '18:39:00', 0, '18:42:00', 0], ['Dunkerque', '19:04:00', 0, 0, 0]]"
7577,2024-09-17,16:52:00,Paris Gare du Nord,19:14:00,Boulogne sur Mer,"[['Paris Gare du Nord', 0, 0, '16:52:00', 0], ['Arras', '17:40:00', 0, '17:44:00', 0], ['Lille Europe', '18:07:00', 0, '18:15:00', 0], ['Calais - Fréthun', '18:43:00', 0, '18:54:00', 0], ['Boulogne sur Mer', '19:14:00', 0, 0, 0]]"
8926,2024-09-17,16:55:00,Le Croisic,20:26:00,Paris Montparnasse Hall 1 - 2,"[['Le Croisic', 0, 0, '16:55:00', 0], ['La Baule-Escoublac', '17:03:00', 0, '17:07:00', 0], ['Saint-Nazaire', '17:21:00', 0, '17:24:00', 0], ['Nantes', '17:59:00', 0, '18:05:00', 0], ['Angers Saint-Laud', '18:41:00', 0, '18:44:00', 0], ['Sablé-sur-Sarthe', '19:04:00', 0, '19:06:00', 0], ['Le Mans', '19:27:00', 0, '19:30:00', 0], ['Paris Montparnasse Hall 1 - 2', '20:26:00', 0, 0, 0]]"
9838,2024-09-17,16:55:00,Bruxelles Midi,21:29:00,Rennes,"[['Bruxelles Midi', 0, 0, '16:55:00', 0], ['Lille Europe', '17:29:00', 0, '17:39:00', 0], ['TGV Haute Picardie', '18:05:00', 0, '18:08:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '18:38:00', 0, '18:47:00', 0], ['Marne-la-Vallée Chessy', '18:56:00', 0, '19:02:00', 0], ['Massy TGV', '19:34:00', 0, '19:42:00', 0], ['Le Mans', '20:30:00', 0, '20:33:00', 0], ['Laval', '21:03:00', 0, '21:06:00', 0], ['Rennes', '21:29:00', 0, 0, 0]]"
6223,2024-09-17,16:56:00,Paris Gare de Lyon Hall 1 - 2,20:29:00,Montpellier Saint-Roch,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:56:00', 0], ['Valence TGV Rhône-Alpes Sud', '19:06:00', 0, '19:16:00', 0], ['Nîmes Centre', '19:59:00', 0, '20:03:00', 0], ['Montpellier Saint-Roch', '20:29:00', 0, 0, 0]]"
6277,2024-09-17,16:56:00,Paris Gare de Lyon Hall 1 - 2,21:58:00,Perpignan,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '16:56:00', 0], ['Valence TGV Rhône-Alpes Sud', '19:06:00', 0, '19:12:00', 0], ['Nîmes Pont du Gard', '19:49:00', 0, '19:52:00', 0], ['Montpellier Sud de France', '20:11:00', 0, '20:17:00', 0], ['Sète', '20:31:00', 0, '20:34:00', 0], ['Agde', '20:47:00', 0, '20:50:00', 0], ['Béziers', '21:02:00', 0, '21:05:00', 0], ['Narbonne', '21:18:00', 0, '21:21:00', 0], ['Perpignan', '21:58:00', 0, 0, 0]]"
7882,2024-09-17,16:57:00,Perpignan,22:32:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '17:12:00', 900], ['Narbonne', '17:46:00', 600, '17:49:00', 600], ['Béziers', '18:02:00', 600, '18:05:00', 600], ['Agde', '18:17:00', 600, '18:20:00', 600], ['Sète', '18:33:00', 600, '18:36:00', 600], ['Montpellier Saint-Roch', '18:55:00', 600, '19:00:00', 600], ['Nîmes Centre', '19:26:00', 600, '19:30:00', 600], ['Lyon Saint-Exupéry TGV', '20:32:00', 600, '20:35:00', 600], ['Paris Gare de Lyon Hall 1 - 2', '22:32:00', 600, 0, 0]]"
8629,2024-09-17,16:57:00,Paris Montparnasse Hall 1 - 2,20:43:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:57:00', 0], ['Rennes', '18:25:00', 0, '18:33:00', 0], ['Saint-Brieuc', '19:17:00', 0, '19:20:00', 0], ['Guingamp', '19:34:00', 0, '19:36:00', 0], ['Morlaix', '20:05:00', 0, '20:08:00', 0], ['Brest', '20:43:00', 0, 0, 0]]"
8729,2024-09-17,16:57:00,Paris Montparnasse Hall 1 - 2,20:34:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '16:57:00', 0], ['Rennes', '18:25:00', 0, '18:29:00', 0], ['Vannes', '19:25:00', 0, '19:28:00', 0], ['Auray', '19:38:00', 0, '19:41:00', 0], ['Lorient', '19:57:00', 0, '20:00:00', 0], ['Quimper', '20:34:00', 0, 0, 0]]"
